x,y
0.6722196162676073,3.443708487799522
-2.218103574378431,-5.104142219137836
0.6009733515016092,3.0496448350537877
0.68753383815145,3.7210682916008375
0.7134038644886177,2.909769036714266
1.08654264515126,4.868081751184589
2.0478505220334675,8.31743265941449
-0.872360306709227,-1.3034046968682573
1.1212797803746062,4.874765251693763
0.3582173804346643,2.787804963646605
-0.13610099205542092,0.84003950756312
0.17949755708914086,4.100804880823187
1.146595947160055,6.057372995204992
-1.9773116260040509,-4.986581111261908
0.2684877996998054,2.2736383171230745
0.8789678771735112,4.772325502119192
0.4779113473547404,2.7191200381450633
0.42607362100075397,5.273183722245717
-1.3223983006870346,0.7560724124601048
-0.39909544465910335,0.8127792902478541
-0.5301339219743226,-0.2678267820791721
0.7410859258889444,4.335538431373449
0.8001394589696814,2.2041620755229605
1.1827136069386934,5.191477033539011
0.5450939771690657,5.7955530008956355
